LastModifiedTime                   Size(B)  StorageClass   ETAG                                  ObjectName
2017-06-14 14:08:14 +0800 CST      6344535      Standard   6F0C8380DA361E5907FCDD4F907A5263      oss://ubibi-photos/luan/20170614003/P70219-213037.jpg
2017-06-14 14:08:13 +0800 CST      5784813      Standard   FEB5545E31C5DA1579C5DD8EDF12C7F5      oss://ubibi-photos/luan/20170614003/P70219-213147.jpg
2017-06-14 14:08:14 +0800 CST      7376927      Standard   5EFA9EAB90A59E79FDBC1B231CAE740E      oss://ubibi-photos/luan/20170614003/P70418-162841.jpg
2017-06-14 14:08:14 +0800 CST      6304671      Standard   C1DFBE5927CCA0EF161E78C102F8581D      oss://ubibi-photos/luan/20170614003/P70418-163210.jpg
2017-06-14 14:08:14 +0800 CST      7071361      Standard   E02EDC25393718707F2EE8E20B57C2DF      oss://ubibi-photos/luan/20170614003/P70424-000231.jpg
2017-06-14 14:08:14 +0800 CST      5735767      Standard   E6607231E73EB3773A439A33473F7962      oss://ubibi-photos/luan/20170614003/P70512-100531.jpg
2017-06-14 14:08:14 +0800 CST      5846821      Standard   6970573F8E9F55AC0FC26F70FF7A555F      oss://ubibi-photos/luan/20170614003/P70517-224234.jpg
2017-06-14 14:08:14 +0800 CST      5397101      Standard   B9502EFF7D30F66D51BED85B59EF3D89      oss://ubibi-photos/luan/20170614003/P70523-120854.jpg
2017-06-14 14:08:14 +0800 CST      6072645      Standard   55EECE8026B4FA2BCF0B55BC6C4D647C      oss://ubibi-photos/luan/20170614003/P70528-160505.jpg
2017-06-14 14:08:14 +0800 CST      5365673      Standard   5D769039469D391A99AC51CEBD149446      oss://ubibi-photos/luan/20170614003/P70529-085856.jpg
2017-06-14 14:08:14 +0800 CST      5731377      Standard   85511A86B8DFDE8F17814CF06367F9FF      oss://ubibi-photos/luan/20170614003/P70530-124542.jpg
2017-06-14 14:08:14 +0800 CST      5501017      Standard   0B811CBA73F9533D87B3BE06E44A141E      oss://ubibi-photos/luan/20170614003/P70530-154609.jpg
2017-06-14 14:08:14 +0800 CST      5841691      Standard   AE1A9C2CD3FAE7F178949F3F76599963      oss://ubibi-photos/luan/20170614003/P70530-154611.jpg
2017-06-14 14:08:14 +0800 CST      5668227      Standard   26429D58EE401F1A90B82E5B908E5931      oss://ubibi-photos/luan/20170614003/P70530-154616.jpg
2017-06-14 14:08:14 +0800 CST      5502787      Standard   92310C51C172FC4A1AD1682D245A1D0F      oss://ubibi-photos/luan/20170614003/P70530-154617.jpg
2017-06-14 14:08:14 +0800 CST      5637671      Standard   376570ED828D227014D06D47B27F326C      oss://ubibi-photos/luan/20170614003/P70530-154618.jpg
2017-06-14 14:08:14 +0800 CST      5400727      Standard   E2553286B8E91C5A7ADC6124919F7692      oss://ubibi-photos/luan/20170614003/P70531-095536.jpg
2017-06-14 14:08:15 +0800 CST      5451987      Standard   8F29E36B6EA5BAA3F582013678940B8F      oss://ubibi-photos/luan/20170614003/P70601-100139.jpg
2017-06-14 14:08:15 +0800 CST      6555059      Standard   0966E569298953BF19772125CAD5A937      oss://ubibi-photos/luan/20170614003/P70601-153234.jpg
2017-06-14 14:08:15 +0800 CST      6589461      Standard   8F4E6F932F4E51E149AE693A0CB67CCB      oss://ubibi-photos/luan/20170614003/P70601-153702.jpg
2017-06-14 14:08:15 +0800 CST      6027991      Standard   75023816D7AAE299081C09562F8F94F1      oss://ubibi-photos/luan/20170614003/P70601-173954.jpg
2017-06-14 14:08:15 +0800 CST      6541853      Standard   5D4BED25D1EED1FCE0F2106968EA3579      oss://ubibi-photos/luan/20170614003/P70601-174208.jpg
2017-06-14 14:08:15 +0800 CST      7559049      Standard   0CDCA3B72C37F50AAB1B59611A29513A      oss://ubibi-photos/luan/20170614003/P70601-174234.jpg
2017-06-14 14:08:15 +0800 CST      6729409      Standard   637F77565AEC4BC815BB5813A79975A7      oss://ubibi-photos/luan/20170614003/P70601-174308.jpg
2017-06-14 14:08:15 +0800 CST      4490541      Standard   2B4548BBB6717621018453FDBFE2437F      oss://ubibi-photos/luan/20170614003/P70602-101427.jpg
2017-06-14 14:08:15 +0800 CST      6415233      Standard   DACA618E5BDF25E12C01525A255D05BD      oss://ubibi-photos/luan/20170614003/P70602-173544.jpg
2017-06-14 14:08:15 +0800 CST      5929669      Standard   7A47A8E73B7056DC4FB6CB64B6B05632      oss://ubibi-photos/luan/20170614003/P70602-173549.jpg
2017-06-14 14:08:15 +0800 CST      5760187      Standard   3CBF5ADBF523E79E644F9AB385CE50DA      oss://ubibi-photos/luan/20170614003/P70605-094058.jpg
2017-06-14 14:08:15 +0800 CST      6802839      Standard   727647560BA141BC0528C28E906520C2      oss://ubibi-photos/luan/20170614003/P70605-124905.jpg
2017-06-14 14:08:15 +0800 CST      6423179      Standard   E77616DBA4BE88851AF2C9EDEAADC75D      oss://ubibi-photos/luan/20170614003/P70607-130200.jpg
2017-06-14 14:08:16 +0800 CST      5622021      Standard   E9C4A8D0734227E153A7388502F3A222      oss://ubibi-photos/luan/20170614003/P70607-130202.jpg
2017-06-14 14:08:16 +0800 CST      6537763      Standard   30AD13074EC9E44B2D699C11CB979F02      oss://ubibi-photos/luan/20170614003/P70607-130341.jpg
2017-06-14 14:08:16 +0800 CST      6386563      Standard   36E1823397615003A9BD691D5923F02B      oss://ubibi-photos/luan/20170614003/P70607-130739.jpg
2017-06-14 14:08:16 +0800 CST      5591803      Standard   47F5ECC1F6E961386EF35AC3D9CDC4C9      oss://ubibi-photos/luan/20170614003/P70607-171247.jpg
2017-06-14 14:08:16 +0800 CST      5721465      Standard   9D179C9E5B78AE6A4267AEA3DCE15EE4      oss://ubibi-photos/luan/20170614003/P70607-171250.jpg
2017-06-14 14:08:16 +0800 CST      5219467      Standard   A26B5A8E5A11B286F15017E988D1FC1C      oss://ubibi-photos/luan/20170614003/P70607-171335.jpg
2017-06-14 14:08:16 +0800 CST      4572463      Standard   9C34488B587B9E8733CF95F2408DC307      oss://ubibi-photos/luan/20170614003/P70607-171348.jpg
2017-06-14 14:08:16 +0800 CST      1881127      Standard   A36C9714782ED671C91F44905A5D2760      oss://ubibi-photos/luan/20170614003/SelfieCity_20170324203331_save.jpg
2017-06-14 14:08:16 +0800 CST      2117136      Standard   4B859CE8C97F5FC3BFD8261B02EA8C9E      oss://ubibi-photos/luan/20170614003/SelfieCity_20170324203706_save.jpg
2017-06-14 14:08:16 +0800 CST      2436153      Standard   C21595A0265F21A2BF49E5CA3E526978      oss://ubibi-photos/luan/20170614003/SelfieCity_20170324203957_save.jpg
2017-06-14 14:08:16 +0800 CST      2197181      Standard   D27CA515BA5C522B9720E7CBCE8DEBF9      oss://ubibi-photos/luan/20170614003/SelfieCity_20170324204026_save.jpg
2017-06-14 14:08:16 +0800 CST      1645589      Standard   BA0F8DB66EA3865F82EFFD82EE21D903      oss://ubibi-photos/luan/20170614003/SelfieCity_20170418162925_save.jpg
2017-06-14 14:08:16 +0800 CST      2594388      Standard   5E99A715F705459A8D28B10D16922415      oss://ubibi-photos/luan/20170614003/SelfieCity_20170418163344_save.jpg
2017-06-14 14:08:16 +0800 CST        88765      Standard   7605B4E4B6DD18038E4C144E15584738      oss://ubibi-photos/luan/20170614003/mmexport1496313666138.jpg
2017-06-14 14:08:16 +0800 CST        98788      Standard   0444CE7813E8C09D2BFE4BFFD978485A      oss://ubibi-photos/luan/20170614003/mmexport1496482419948.jpg
2017-06-14 14:08:16 +0800 CST        86371      Standard   6C3C10DFC1C1A45CBAC6D0ECA1240E3D      oss://ubibi-photos/luan/20170614003/mmexport1496482431470.jpg
2017-06-14 14:08:16 +0800 CST        71431      Standard   43B4B846797E1B152D7785C86CEC440A      oss://ubibi-photos/luan/20170614003/mmexport1496482435050.jpg
2017-06-14 14:08:16 +0800 CST       129106      Standard   01C5D7FAFD442EA1C63D499495306031      oss://ubibi-photos/luan/20170614003/mmexport1496482438772.jpg
2017-06-14 14:08:16 +0800 CST       185276      Standard   717DA40B3EE54D762077D8B3C5BD13E2      oss://ubibi-photos/luan/20170614003/mmexport1496482443006.jpg
2017-06-14 14:08:16 +0800 CST       206715      Standard   7473164627A36CFCC5BA2CE6640B58D3      oss://ubibi-photos/luan/20170614003/mmexport1496482448633.jpg
2017-06-14 14:08:16 +0800 CST        94154      Standard   D58D9B868B05A1293D0DAC0D0296B8C2      oss://ubibi-photos/luan/20170614003/mmexport1496482455540.jpg
2017-06-14 14:08:16 +0800 CST        93615      Standard   33D254C9F3497172E1CACA52679612E5      oss://ubibi-photos/luan/20170614003/mmexport1496482462318.jpg
2017-06-14 14:08:16 +0800 CST       128916      Standard   38F626FD9A12356EADDDFF1550824DE3      oss://ubibi-photos/luan/20170614003/mmexport1496482475273.jpg
2017-06-14 14:08:16 +0800 CST       306431      Standard   80E9C99B3EC7A759D22C2D1857815676      oss://ubibi-photos/luan/20170614003/mmexport1496482484747.jpg
2017-06-14 14:08:16 +0800 CST       222314      Standard   37BDF86F2E1E37AC8A0281106559173D      oss://ubibi-photos/luan/20170614003/mmexport1496482490324.jpg
2017-06-14 14:08:16 +0800 CST       156840      Standard   CFC312602F26D66A7380DDC7A17BA420      oss://ubibi-photos/luan/20170614003/mmexport1496487842658.jpg
2017-06-14 14:08:16 +0800 CST        99012      Standard   605A3ED4A83BDCECA437DCCA523D51BF      oss://ubibi-photos/luan/20170614003/mmexport1496653013011.jpg
2017-06-14 14:08:16 +0800 CST       109757      Standard   5AF71AFBC73C2DA7B2E34DE7E0B38809      oss://ubibi-photos/luan/20170614003/mmexport1496653017872.jpg
2017-06-14 14:08:16 +0800 CST        66411      Standard   542AF9B683388D0DF2C713E112D9C917      oss://ubibi-photos/luan/20170614003/mmexport1496653497170.jpg
2017-06-14 14:08:16 +0800 CST       108571      Standard   44BFCCE5E4F377C0EF0D13FF1F83316D      oss://ubibi-photos/luan/20170614003/mmexport1496653543826.jpg
2017-06-14 14:08:16 +0800 CST       114283      Standard   39349ACD19834516A5A61DE0BE9C0F87      oss://ubibi-photos/luan/20170614003/mmexport1496653561013.jpg
2017-06-14 14:08:16 +0800 CST       106208      Standard   5FCE9ECDB1CA4CA6AF1115ADA4BEEBFF      oss://ubibi-photos/luan/20170614003/mmexport1496653597434.jpg
2017-06-14 14:08:16 +0800 CST       193050      Standard   C204192B85C8565B8330C3B7C0E04377      oss://ubibi-photos/luan/20170614003/mmexport1496653609518.jpg
2017-06-14 14:08:16 +0800 CST       102333      Standard   703634111B24595B8C3CFA8FDE0D36FA      oss://ubibi-photos/luan/20170614003/mmexport1496653639784.jpg
2017-06-14 14:08:16 +0800 CST        94517      Standard   A08E34C6EFD7B400AA15204F2DD1B0DB      oss://ubibi-photos/luan/20170614003/mmexport1496653649510.jpg
2017-06-14 14:08:17 +0800 CST        95199      Standard   976B63E63A9C8B2D78A71108B02B47F3      oss://ubibi-photos/luan/20170614003/mmexport1496653676092.jpg
2017-06-14 14:08:17 +0800 CST        85112      Standard   F8DF1657A0178F0248259F54171DBCD5      oss://ubibi-photos/luan/20170614003/mmexport1496653710174.jpg
2017-06-14 14:08:17 +0800 CST      1728533      Standard   97FAA6180AE607A018373EBCDC3CE422      oss://ubibi-photos/luan/20170614003/pt2017_02_17_22_18_22.jpg
2017-06-14 14:08:17 +0800 CST       489680      Standard   77283E3D45FF3F843B72B79BBE9EE649      oss://ubibi-photos/luan/20170614003/wx_camera_1496549959546.jpg
Object Number is: 88
0.139651(s) elapsed
