LastModifiedTime                   Size(B)  StorageClass   ETAG                                  ObjectName
2017-06-14 14:09:07 +0800 CST        69636      Standard   BDECD56E6CC2D4CD529EEB204B880DE7      oss://ubibi-photos/luan/20170614001/.DS_Store
2017-06-14 14:09:07 +0800 CST      2264038      Standard   A5BBE390089D54B7178D263A261DE578      oss://ubibi-photos/luan/20170614001/20170425_141707_8129.mp4
2017-06-14 14:09:07 +0800 CST      3103997      Standard   AC9889C6F4AE5CD403DF823C63E2573D      oss://ubibi-photos/luan/20170614001/IMG_20160710_181947.jpg
2017-06-14 14:09:07 +0800 CST      4146819      Standard   62F0AF2D3147FB09BE524A7FE8D2E56A      oss://ubibi-photos/luan/20170614001/IMG_20160710_182038.jpg
2017-06-14 14:09:07 +0800 CST      4639846      Standard   CCB817BF899D066A7DE39FE754034A61      oss://ubibi-photos/luan/20170614001/IMG_20160710_182039.jpg
2017-06-14 14:09:07 +0800 CST      3064502      Standard   A48C634A92D18237E70DC36DDF4ABF5E      oss://ubibi-photos/luan/20170614001/IMG_20160805_222649.jpg
2017-06-14 14:09:07 +0800 CST      3428619      Standard   B51792FDAF2EEB05180DAB7A5C6B80FF      oss://ubibi-photos/luan/20170614001/IMG_20160805_222813.jpg
2017-06-14 14:09:08 +0800 CST      3527727      Standard   1B66A72B641DFE3615F655567E54FEF5      oss://ubibi-photos/luan/20170614001/IMG_20160807_153828.jpg
2017-06-14 14:09:08 +0800 CST      3560597      Standard   0240547D38EF7BF95D934522C857705B      oss://ubibi-photos/luan/20170614001/IMG_20160807_153830.jpg
2017-06-14 14:09:08 +0800 CST      3694370      Standard   0D80545BA956D482F062F84AEA78733C      oss://ubibi-photos/luan/20170614001/IMG_20160807_171957.jpg
2017-06-14 14:09:08 +0800 CST      3713359      Standard   07AD479992F1C08BB18BCFC4899BE134      oss://ubibi-photos/luan/20170614001/IMG_20160807_172021.jpg
2017-06-14 14:09:08 +0800 CST      3323870      Standard   C1B62266C514A6446D84262F6FCD15D6      oss://ubibi-photos/luan/20170614001/IMG_20160816_102735.jpg
2017-06-14 14:09:08 +0800 CST      3306927      Standard   7293331581F2DDD53C0161F54FABFB80      oss://ubibi-photos/luan/20170614001/IMG_20160816_130133.jpg
2017-06-14 14:09:08 +0800 CST      2577378      Standard   CC999207B3C0A28B7C1B0401E2E36BAF      oss://ubibi-photos/luan/20170614001/IMG_20160816_131815.jpg
2017-06-14 14:09:08 +0800 CST      2501013      Standard   7688E83793AB9FCD7E962B017AC60B0A      oss://ubibi-photos/luan/20170614001/IMG_20160816_131822.jpg
2017-06-14 14:09:08 +0800 CST      3116071      Standard   FAD74213CCBFA4FB4524447701CE7069      oss://ubibi-photos/luan/20170614001/IMG_20160816_133953.jpg
2017-06-14 14:09:08 +0800 CST      2948019      Standard   C4DD20CDB4E9A5B34697BB91F7625664      oss://ubibi-photos/luan/20170614001/IMG_20160816_134011.jpg
2017-06-14 14:09:08 +0800 CST      2997193      Standard   649DE22171D2BC669BDF7D8BB728B328      oss://ubibi-photos/luan/20170614001/IMG_20160816_134040.jpg
2017-06-14 14:09:08 +0800 CST      3300377      Standard   6D6FE79DE680CD3F08E97DC27A67EE3B      oss://ubibi-photos/luan/20170614001/IMG_20160818_123606.jpg
2017-06-14 14:09:08 +0800 CST      2767659      Standard   5669EF1F14851E7005D8CE341D5BD8E2      oss://ubibi-photos/luan/20170614001/IMG_20160819_234850.jpg
2017-06-14 14:09:08 +0800 CST      2921843      Standard   81732FEBFBAB6055FC7A306E4D8F339A      oss://ubibi-photos/luan/20170614001/IMG_20160819_234918.jpg
2017-06-14 14:09:08 +0800 CST      3887469      Standard   F782B1B2CC118DF0387CD456DAFA05D7      oss://ubibi-photos/luan/20170614001/IMG_20160820_103655.jpg
2017-06-14 14:09:08 +0800 CST      3585391      Standard   FDE1E62638AC4F8796CAC349488E86C6      oss://ubibi-photos/luan/20170614001/IMG_20160820_103704.jpg
2017-06-14 14:09:08 +0800 CST      3835657      Standard   04D9E224ABFAECC56EE0ABD8DEA9C4D6      oss://ubibi-photos/luan/20170614001/IMG_20160820_122121.jpg
2017-06-14 14:09:08 +0800 CST      2587540      Standard   42FE1147E7F1009971E042AFC2F2311E      oss://ubibi-photos/luan/20170614001/IMG_20160821_173107.jpg
2017-06-14 14:09:09 +0800 CST      2613544      Standard   46F781ACD602E78D16D214F960B86338      oss://ubibi-photos/luan/20170614001/IMG_20160821_173109.jpg
2017-06-14 14:09:09 +0800 CST      3189544      Standard   BC3B5889A0C96DB9D613E8D1AAB16C3A      oss://ubibi-photos/luan/20170614001/IMG_20160821_173138.jpg
2017-06-14 14:09:09 +0800 CST      3474088      Standard   07B067D906668B3461834181E0E065D4      oss://ubibi-photos/luan/20170614001/IMG_20160821_191800.jpg
2017-06-14 14:09:09 +0800 CST      3594592      Standard   1156388BBB496D43588BC23F5E009A9E      oss://ubibi-photos/luan/20170614001/IMG_20160821_191801.jpg
2017-06-14 14:09:09 +0800 CST      3217070      Standard   8198A092331C56796BCB0DBE7784FAEC      oss://ubibi-photos/luan/20170614001/IMG_20160821_191816_1.jpg
2017-06-14 14:09:09 +0800 CST      3248632      Standard   91A4BA86A22251DA254E67F08A514965      oss://ubibi-photos/luan/20170614001/IMG_20160821_191817.jpg
2017-06-14 14:09:09 +0800 CST      4110808      Standard   91033EC171C2203566B09FBEBDC2999F      oss://ubibi-photos/luan/20170614001/IMG_20160822_221535.jpg
2017-06-14 14:09:09 +0800 CST      4236203      Standard   1497735D66351567C45A01BCDA066C03      oss://ubibi-photos/luan/20170614001/IMG_20160822_221616.jpg
2017-06-14 14:09:09 +0800 CST      2699843      Standard   A772BDDE0D79D0B7D9726844C207B4A8      oss://ubibi-photos/luan/20170614001/IMG_20160826_193740.jpg
2017-06-14 14:09:09 +0800 CST      3037982      Standard   FAD7BD55A42DDD1AD6D9E472BFC90B14      oss://ubibi-photos/luan/20170614001/IMG_20160826_193744.jpg
2017-06-14 14:09:09 +0800 CST      2923085      Standard   D34989A00247A1DA03388680AE56B29E      oss://ubibi-photos/luan/20170614001/IMG_20160826_193747.jpg
2017-06-14 14:09:09 +0800 CST      2955177      Standard   DF946DC9374D47C2E789BC48EDFD2D5B      oss://ubibi-photos/luan/20170614001/IMG_20160828_181527.jpg
2017-06-14 14:09:09 +0800 CST      2720888      Standard   421E1DD38AFC8852C0D36016F5E20935      oss://ubibi-photos/luan/20170614001/IMG_20160903_092726.jpg
2017-06-14 14:09:09 +0800 CST      3096634      Standard   92BA250A7577AF3608F0240FF70EF0FE      oss://ubibi-photos/luan/20170614001/IMG_20160903_162758.jpg
2017-06-14 14:09:09 +0800 CST      3369184      Standard   E3034974ADDC59908D7B3FBF7CFA3F25      oss://ubibi-photos/luan/20170614001/IMG_20160903_162833.jpg
2017-06-14 14:09:09 +0800 CST      3385092      Standard   5F3232717ECA76DB0DEFFA1A88EFBEFD      oss://ubibi-photos/luan/20170614001/IMG_20160903_162928.jpg
2017-06-14 14:09:09 +0800 CST      2954770      Standard   A2AB6303B880A05204DA3CD1258352D7      oss://ubibi-photos/luan/20170614001/IMG_20160903_162940.jpg
2017-06-14 14:09:09 +0800 CST      3470164      Standard   77755A5E7DE08B1F645FA9E3FEA352B9      oss://ubibi-photos/luan/20170614001/IMG_20160903_163759.jpg
2017-06-14 14:09:10 +0800 CST      4398574      Standard   240F09ECFC06B84CABF7EEF84E912FBE      oss://ubibi-photos/luan/20170614001/IMG_20160903_163806.jpg
2017-06-14 14:09:10 +0800 CST      3428681      Standard   6387863920629206274927BFED003A58      oss://ubibi-photos/luan/20170614001/IMG_20160903_163835.jpg
2017-06-14 14:09:10 +0800 CST      3224175      Standard   F54B4010834DCC94A170E728E23F58CA      oss://ubibi-photos/luan/20170614001/IMG_20160903_163841.jpg
2017-06-14 14:09:10 +0800 CST      3912366      Standard   F050F557D251EDF311F79AA9067CE701      oss://ubibi-photos/luan/20170614001/IMG_20160903_163843.jpg
2017-06-14 14:09:10 +0800 CST      2650348      Standard   86313CEC672A4BDA9842BB76DDC91043      oss://ubibi-photos/luan/20170614001/IMG_20160903_163845.jpg
2017-06-14 14:09:10 +0800 CST      3455546      Standard   5CC5E177898695BB21EC87F3000A4D16      oss://ubibi-photos/luan/20170614001/IMG_20160903_163849.jpg
2017-06-14 14:09:10 +0800 CST      3218922      Standard   F64DFD26188BF274B0CBD602AEC058CD      oss://ubibi-photos/luan/20170614001/IMG_20160903_164014.jpg
2017-06-14 14:09:10 +0800 CST      3193323      Standard   111DF8C2BB9C27A609D01F4FB42A447E      oss://ubibi-photos/luan/20170614001/IMG_20160903_170714.jpg
2017-06-14 14:09:10 +0800 CST      3923206      Standard   8F87A7DBA798CFE34E4734400C8540CE      oss://ubibi-photos/luan/20170614001/IMG_20160903_170909.jpg
2017-06-14 14:09:10 +0800 CST      4172951      Standard   7D5E7F62FE69575248425411C4A1979B      oss://ubibi-photos/luan/20170614001/IMG_20160916_113811.jpg
2017-06-14 14:09:10 +0800 CST      2933168      Standard   8C9F8F485FB26EBE2C61585169B4C640      oss://ubibi-photos/luan/20170614001/IMG_20160925_145410.jpg
2017-06-14 14:09:10 +0800 CST      3563431      Standard   5D125DA7590F7A34CC7B222766123B69      oss://ubibi-photos/luan/20170614001/IMG_20160925_145411.jpg
2017-06-14 14:09:10 +0800 CST      2815637      Standard   51086A50CBF21FD788ACC9F80B1032A9      oss://ubibi-photos/luan/20170614001/IMG_20160925_145412.jpg
2017-06-14 14:09:10 +0800 CST      3353296      Standard   1560036E386727F86567A7E0AA66DEE2      oss://ubibi-photos/luan/20170614001/IMG_20160925_145414.jpg
2017-06-14 14:09:10 +0800 CST      2502338      Standard   D1695C284CE0E8982D7DD5D6C9BABFEC      oss://ubibi-photos/luan/20170614001/IMG_20160925_145418.jpg
2017-06-14 14:09:11 +0800 CST      2594512      Standard   C0D45330FA3CDE1359D8FE95FDEC38D8      oss://ubibi-photos/luan/20170614001/IMG_20160925_145423.jpg
2017-06-14 14:09:10 +0800 CST      2472326      Standard   CF31B4C63A096AB383C3549D09C41623      oss://ubibi-photos/luan/20170614001/IMG_20160925_145424.jpg
2017-06-14 14:09:10 +0800 CST      2939470      Standard   6C8FC8DFE4860E49475E94C6C6F1FABA      oss://ubibi-photos/luan/20170614001/IMG_20160925_145431.jpg
2017-06-14 14:09:11 +0800 CST      3358286      Standard   BBCA48A553FBE8F7BA8A7825BC208479      oss://ubibi-photos/luan/20170614001/IMG_20160925_145434.jpg
2017-06-14 14:09:11 +0800 CST      4794514      Standard   D956EE9062365DF924757ED5A4A37788      oss://ubibi-photos/luan/20170614001/IMG_20160925_145439.jpg
2017-06-14 14:09:11 +0800 CST      4273394      Standard   8D511B2DC49E719514A06A7BF588C5C8      oss://ubibi-photos/luan/20170614001/IMG_20160925_145441.jpg
2017-06-14 14:09:11 +0800 CST      2188979      Standard   9A2702C246D4E52936BF48646E344B89      oss://ubibi-photos/luan/20170614001/IMG_20160925_145443.jpg
2017-06-14 14:09:11 +0800 CST      1670356      Standard   54700C36BFECB484C9EAA444BD765894      oss://ubibi-photos/luan/20170614001/IMG_20160925_145445.jpg
2017-06-14 14:09:11 +0800 CST      2607749      Standard   EFE07333BFBB27AC932A6274C467653D      oss://ubibi-photos/luan/20170614001/IMG_20160925_145446.jpg
2017-06-14 14:09:11 +0800 CST      2439211      Standard   86A3DA686B16A57A6310B4B0F16C43FB      oss://ubibi-photos/luan/20170614001/IMG_20160925_145447.jpg
2017-06-14 14:09:11 +0800 CST      2201067      Standard   802B16F182B893453BF8C74604DBCAB7      oss://ubibi-photos/luan/20170614001/IMG_20160925_145449.jpg
2017-06-14 14:09:11 +0800 CST      4578108      Standard   E6463F459218416FFE441BD2D19C1D1F      oss://ubibi-photos/luan/20170614001/IMG_20160925_145756.jpg
2017-06-14 14:09:11 +0800 CST      5081249      Standard   16F0BF61B5E6097ED3E933F8D3335A68      oss://ubibi-photos/luan/20170614001/IMG_20160925_145758.jpg
2017-06-14 14:09:11 +0800 CST      5684033      Standard   0C5E5A0390C3543C11E373EF6E33C568      oss://ubibi-photos/luan/20170614001/IMG_20160925_145759.jpg
2017-06-14 14:09:11 +0800 CST      3624115      Standard   2245215B1D95BC026C68DCC35A88D5ED      oss://ubibi-photos/luan/20170614001/IMG_20160925_145801.jpg
2017-06-14 14:09:11 +0800 CST      4725741      Standard   122803E0791C2C526DF866F0386D3314      oss://ubibi-photos/luan/20170614001/IMG_20160925_145802.jpg
2017-06-14 14:09:11 +0800 CST      2236626      Standard   242BF8F89F788BD722D67111743BC9C6      oss://ubibi-photos/luan/20170614001/IMG_20160925_145813.jpg
2017-06-14 14:09:11 +0800 CST      2426869      Standard   6E7AE657BC5EF13CD72613736A1930A5      oss://ubibi-photos/luan/20170614001/IMG_20160925_145815.jpg
